location_code,sample_type,sample_location,sampling_freq,sampling_date,isotope_name,value,units,graph_value,comment
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-06-28,STRONTIUM-89,<6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-07-26,STRONTIUM-89,<6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-08-30,STRONTIUM-89,<5,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-09-26,STRONTIUM-89,<7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-01-02,STRONTIUM-90,<0.8,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-01-22,STRONTIUM-90,<0.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-01-25,STRONTIUM-90,<0.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-02-22,STRONTIUM-90,<0.6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-03-29,STRONTIUM-90,<0.6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-04-26,STRONTIUM-90,<0.6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-05-31,STRONTIUM-90,<0.6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-06-28,STRONTIUM-90,<0.6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-07-26,STRONTIUM-90,<0.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-08-30,STRONTIUM-90,<0.5,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",MONTHLY,2013-09-26,STRONTIUM-90,<0.4,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-04,TRITIUM (HTO),<120,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-11,TRITIUM (HTO),<120,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-18,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-25,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-01,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-08,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-15,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-22,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-01,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-08,TRITIUM (HTO),<130,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-15,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-22,TRITIUM (HTO),<130,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-29,TRITIUM (HTO),<130,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-05,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-12,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-19,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-26,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-03,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-10,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-17,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-24,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-31,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-07,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-14,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-21,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-28,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-05,TRITIUM (HTO),<70,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-12,TRITIUM (HTO),90+/-70,pCi/L,90,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-19,TRITIUM (HTO),<70,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-26,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-02,TRITIUM (HTO),<110,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-09,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-16,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-23,TRITIUM (HTO),<90,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-30,TRITIUM (HTO),<80,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-06,TRITIUM (HTO),<80,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-13,TRITIUM (HTO),<80,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-20,TRITIUM (HTO),<90,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-26,TRITIUM (HTO),<90,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-10-04,TRITIUM (HTO),<90,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-11-01,TRITIUM (HTO),<100,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-11-08,TRITIUM (HTO),<90,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-12-06,TRITIUM (HTO),<80,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-04,ZIRCONIUM-95,<3,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-11,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-18,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-01-25,ZIRCONIUM-95,<3,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-01,ZIRCONIUM-95,<1.9,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-08,ZIRCONIUM-95,<4,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-15,ZIRCONIUM-95,<4,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-02-22,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-01,ZIRCONIUM-95,<1.6,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-08,ZIRCONIUM-95,<3,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-15,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-22,ZIRCONIUM-95,<1.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-03-29,ZIRCONIUM-95,<1.4,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-05,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-12,ZIRCONIUM-95,<1.1,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-19,ZIRCONIUM-95,<3,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-04-26,ZIRCONIUM-95,<1.4,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-03,ZIRCONIUM-95,<1.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-10,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-17,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-24,ZIRCONIUM-95,<1.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-05-31,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-07,ZIRCONIUM-95,<1.5,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-14,ZIRCONIUM-95,<1.2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-21,ZIRCONIUM-95,<1.1,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-06-28,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-05,ZIRCONIUM-95,<3,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-12,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-19,ZIRCONIUM-95,<1.1,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-07-26,ZIRCONIUM-95,<1.9,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-02,ZIRCONIUM-95,<1.8,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-09,ZIRCONIUM-95,<1.9,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-16,ZIRCONIUM-95,<1.1,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-23,ZIRCONIUM-95,<1,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-08-30,ZIRCONIUM-95,<1.9,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-06,ZIRCONIUM-95,<1.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-13,ZIRCONIUM-95,<1.5,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-20,ZIRCONIUM-95,<1.5,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-09-26,ZIRCONIUM-95,<1.7,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-10-04,ZIRCONIUM-95,<1.8,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-11-01,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-11-08,ZIRCONIUM-95,<2,pCi/L,0,
0101-001,WATER,"ALBANY, EMPIRE STATE PLAZA",WEEKLY,2013-12-06,ZIRCONIUM-95,<1.4,pCi/L,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-01-22,BERYLLIUM-7,59+/-6,pCi/1000M3,59,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-04-02,BERYLLIUM-7,88+/-10,pCi/1000M3,88,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-06-25,BERYLLIUM-7,110+/-20,pCi/1000M3,110,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-09-24,BERYLLIUM-7,109+/-10,pCi/1000M3,109,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-01-22,CESIUM-134,<0.05,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-04-02,CESIUM-134,<0.06,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-06-25,CESIUM-134,<0.07,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-09-24,CESIUM-134,<0.06,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-01-22,CESIUM-137,<0.05,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-04-02,CESIUM-137,<0.05,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-06-25,CESIUM-137,<0.06,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,QUARTERLY,2013-09-24,CESIUM-137,<0.05,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-04,GROSS BETA,14.4+/-1.6,pCi/1000M3,14.4,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-10,GROSS BETA,29+/-3,pCi/1000M3,29,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-17,GROSS BETA,11.7+/-1.5,pCi/1000M3,11.7,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-24,GROSS BETA,10.4+/-1.4,pCi/1000M3,10.4,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-31,GROSS BETA,11.1+/-1.5,pCi/1000M3,11.1,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-07,GROSS BETA,18.4+/-1.9,pCi/1000M3,18.4,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-14,GROSS BETA,11+/-1.5,pCi/1000M3,11,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-21,GROSS BETA,12.8+/-1.6,pCi/1000M3,12.8,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-28,GROSS BETA,6.5+/-1.1,pCi/1000M3,6.5,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-03-12,GROSS BETA,8+/-1,pCi/1000M3,8,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-03-19,GROSS BETA,10.3+/-1.4,pCi/1000M3,10.3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-03-29,GROSS BETA,8.2+/-1,pCi/1000M3,8.2,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-02,GROSS BETA,8.3+/-1.7,pCi/1000M3,8.3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-09,GROSS BETA,14.3+/-1.7,pCi/1000M3,14.3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-16,GROSS BETA,6.3+/-1.1,pCi/1000M3,6.3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-24,GROSS BETA,10.9+/-1.4,pCi/1000M3,10.9,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-30,GROSS BETA,11.9+/-1.6,pCi/1000M3,11.9,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-07,GROSS BETA,10.3+/-1.4,pCi/1000M3,10.3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-14,GROSS BETA,6+/-1.1,pCi/1000M3,6,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-23,GROSS BETA,9.8+/-1.2,pCi/1000M3,9.8,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-28,GROSS BETA,5.8+/-1.3,pCi/1000M3,5.8,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-03,GROSS BETA,13.2+/-1.7,pCi/1000M3,13.2,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-07,GROSS BETA,5.7+/-0.9,pCi/1000M3,5.7,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-18,GROSS BETA,9.4+/-1.5,pCi/1000M3,9.4,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-25,GROSS BETA,12+/-1.5,pCi/1000M3,12,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-02,GROSS BETA,11.2+/-1.5,pCi/1000M3,11.2,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-08,GROSS BETA,8+/-1.4,pCi/1000M3,8,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-16,GROSS BETA,11.3+/-1.4,pCi/1000M3,11.3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-22,GROSS BETA,14.9+/-1.9,pCi/1000M3,14.9,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-31,GROSS BETA,7.2+/-1.1,pCi/1000M3,7.2,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-08-06,GROSS BETA,8.8+/-1.4,pCi/1000M3,8.8,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-08-14,GROSS BETA,8.9+/-1.2,pCi/1000M3,8.9,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-08-19,GROSS BETA,10.6+/-1.7,pCi/1000M3,10.6,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-08-28,GROSS BETA,17.2+/-1.7,pCi/1000M3,17.2,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-09-04,GROSS BETA,16.1+/-1.8,pCi/1000M3,16.1,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-09-09,GROSS BETA,9.2+/-1.6,pCi/1000M3,9.2,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-09-17,GROSS BETA,15.4+/-1.7,pCi/1000M3,15.4,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-09-24,GROSS BETA,9.7+/-1.4,pCi/1000M3,9.7,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-10-02,GROSS BETA,7.3+/-1.1,pCi/1000M3,7.3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-10-08,GROSS BETA,15.7+/-1.9,pCi/1000M3,15.7,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-11-07,GROSS BETA,12.7+/-1.4,pCi/1000M3,12.7,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-12-03,GROSS BETA,13.5+/-1.6,pCi/1000M3,13.5,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-04,IODINE-131,<1.2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-10,IODINE-131,<1.2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-17,IODINE-131,<2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-24,IODINE-131,<1.4,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-01-31,IODINE-131,<1.3,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-07,IODINE-131,<1.3,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-14,IODINE-131,<1.5,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-21,IODINE-131,<1.4,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-02-28,IODINE-131,<1.4,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-03-12,IODINE-131,<0.7,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-03-19,IODINE-131,<6,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-03-29,IODINE-131,<1.2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-02,IODINE-131,<2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-09,IODINE-131,<1.7,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-16,IODINE-131,<2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-24,IODINE-131,<1.6,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-04-30,IODINE-131,<1.2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-07,IODINE-131,<1.6,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-14,IODINE-131,<1.1,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-23,IODINE-131,<3,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-05-28,IODINE-131,<3,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-03,IODINE-131,<1.6,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-12,IODINE-131,<1,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-18,IODINE-131,<1.2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-06-25,IODINE-131,<1.2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-02,IODINE-131,<1.5,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-08,IODINE-131,<2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-16,IODINE-131,<1.3,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-22,IODINE-131,<1.2,pCi/1000M3,0,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-07-31,IODINE-131,2.4+/-1.7,pCi/1000M3,2.4,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-08-06,IODINE-131,3+/-2,pCi/1000M3,3,
0101-002,AIR,ALBANY: ROOF - ALBANY CO. HEALTH DEPT.,WEEKLY,2013-08-14,IODINE-131,<0.9,pCi/1000M3,0,
